Header_Identifier,Date_Latest,Metadata_Identifier,Metadata_Identifier_Handle_ID,Metadata_Identifier_CMS_ID,Metadata_Identifier_Accession_ID,Metadata_Identifier_File_ID,URL
oai:rosetta.slv.vic.gov.au:IE776083,2021-09-04T16:17:11Z,IE776083,10381/263307,1788213,,FL15816115,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15816115
oai:rosetta.slv.vic.gov.au:IE7760831,2021-09-03T21:17:07Z,IE7760831,10381/290830,977584,,FL19441146,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19441146
oai:rosetta.slv.vic.gov.au:IE776086,2021-09-04T10:36:59Z,IE776086,10381/199146,1725871,H98.105/4110,FL16032213,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16032213
oai:rosetta.slv.vic.gov.au:IE776087,2021-09-03T21:17:08Z,IE776087,10381/416551,1787967,,FL15891532,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15891532
oai:rosetta.slv.vic.gov.au:IE7760870,2021-09-04T13:11:17Z,IE7760870,10381/303264,977584,,FL19519459,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19519459
oai:rosetta.slv.vic.gov.au:IE77609,2021-09-03T21:17:09Z,IE77609,10381/408666,1812116,,FL15820685,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15820685
oai:rosetta.slv.vic.gov.au:IE776092,2021-09-03T21:17:11Z,IE776092,10381/415346,1788317,,FL15617665,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15617665
oai:rosetta.slv.vic.gov.au:IE7760967,2021-09-03T21:17:11Z,IE7760967,10381/302182,977584,,FL19474583,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19474583
oai:rosetta.slv.vic.gov.au:IE776097,2021-09-03T21:17:12Z,IE776097,10381/204440,1774405,H98.105/2144,FL16032257,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16032257
oai:rosetta.slv.vic.gov.au:IE7760975,2021-09-03T21:17:13Z,IE7760975,10381/291636,977584,,FL19512617,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19512617
oai:rosetta.slv.vic.gov.au:IE776100,2021-09-03T21:17:14Z,IE776100,10381/200477,1728578,H99.206/2166,FL16032233,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16032233
oai:rosetta.slv.vic.gov.au:IE7761028,2021-09-04T21:36:50Z,IE7761028,10381/301971,977584,,FL19444808,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19444808
oai:rosetta.slv.vic.gov.au:IE776104,2021-09-03T21:17:15Z,IE776104,10381/256755,1774823,,FL16296199,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16296199
oai:rosetta.slv.vic.gov.au:IE7761068,2021-09-03T21:17:16Z,IE7761068,10381/292857,977584,,FL19471012,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19471012
oai:rosetta.slv.vic.gov.au:IE776108,2021-09-03T21:17:16Z,IE776108,10381/257266,1776093,,FL15854943,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15854943
oai:rosetta.slv.vic.gov.au:IE776110,2021-09-03T21:17:17Z,IE776110,10381/417055,1728672,H99.206/2206,FL15550491,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15550491
oai:rosetta.slv.vic.gov.au:IE7761105,2021-09-03T21:17:18Z,IE7761105,10381/301740,977584,,FL19452067,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19452067
oai:rosetta.slv.vic.gov.au:IE776114,2021-09-03T21:17:18Z,IE776114,10381/4092648,1790631,,FL17828446,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL17828446
oai:rosetta.slv.vic.gov.au:IE776117,2021-09-04T14:57:36Z,IE776117,10381/416417,1726604,H98.105/3585,FL15892283,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15892283
oai:rosetta.slv.vic.gov.au:IE7761171,2021-09-03T21:17:20Z,IE7761171,10381/301965,977584,,FL19438676,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19438676
oai:rosetta.slv.vic.gov.au:IE7764318,2021-09-03T21:19:05Z,IE7764318,10381/292365,977584,,FL19459827,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19459827
oai:rosetta.slv.vic.gov.au:IE7764334,2021-09-03T21:19:05Z,IE7764334,10381/301828,977584,,FL19523274,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19523274
oai:rosetta.slv.vic.gov.au:IE7764409,2021-09-04T19:51:13Z,IE7764409,10381/302456,977584,,FL19447097,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19447097
oai:rosetta.slv.vic.gov.au:IE7764412,2021-09-03T21:19:07Z,IE7764412,10381/291439,977584,,FL19476363,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19476363
oai:rosetta.slv.vic.gov.au:IE7764491,2021-09-03T21:19:10Z,IE7764491,10381/311109,1000623,,FL19182709,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19182709
oai:rosetta.slv.vic.gov.au:IE77645,2021-09-03T21:19:11Z,IE77645,10381/140144,1811670,,FL16034327,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16034327
oai:rosetta.slv.vic.gov.au:IE794845,2021-09-03T22:07:37Z,IE794845,10381/250945,1696242,,FL15902685,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15902685
oai:rosetta.slv.vic.gov.au:IE794853,2021-09-03T22:07:38Z,IE794853,10381/98842,1771371,,FL15569383,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15569383
oai:rosetta.slv.vic.gov.au:IE794856,2021-09-04T16:38:31Z,IE794856,10381/241667,1692755,,FL15902236,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15902236
oai:rosetta.slv.vic.gov.au:IE7948578,2021-09-03T22:07:40Z,IE7948578,10381/401286,1013577,,FL19121002,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19121002
oai:rosetta.slv.vic.gov.au:IE794859,2021-09-03T22:07:41Z,IE794859,10381/236413,1688347,,FL15607439,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15607439
oai:rosetta.slv.vic.gov.au:IE7948696,2021-09-03T22:07:43Z,IE7948696,10381/402032,1013574,,FL19121311,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19121311
oai:rosetta.slv.vic.gov.au:IE79487,2021-09-03T22:07:43Z,IE79487,10381/243958,2565032,,FL15779324,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15779324
oai:rosetta.slv.vic.gov.au:IE794876,2021-09-04T19:14:39Z,IE794876,10381/426322,1776097,,FL16329847,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16329847
oai:rosetta.slv.vic.gov.au:IE7948766,2021-09-03T22:07:45Z,IE7948766,10381/399897,1013577,,FL19121065,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19121065
oai:rosetta.slv.vic.gov.au:IE794879,2021-09-04T07:51:53Z,IE794879,10381/416024,1787962,,FL15615501,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15615501
oai:rosetta.slv.vic.gov.au:IE794882,2021-09-03T22:07:46Z,IE794882,10381/424541,1788052,,FL15876021,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15876021
oai:rosetta.slv.vic.gov.au:IE7948830,2021-09-04T13:09:19Z,IE7948830,10381/401840,1013576,,FL19122658,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19122658
oai:rosetta.slv.vic.gov.au:IE7948847,2021-09-03T22:07:48Z,IE7948847,10381/401586,1013577,,FL19123836,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19123836
oai:rosetta.slv.vic.gov.au:IE794887,2021-09-03T22:07:49Z,IE794887,10381/71394,1810780,H2008.51/92,FL15524667,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15524667
oai:rosetta.slv.vic.gov.au:IE794890,2021-09-03T22:07:49Z,IE794890,10381/237812,1689701,,FL15844928,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15844928
oai:rosetta.slv.vic.gov.au:IE794896,2021-09-04T11:56:21Z,IE794896,10381/424857,1788047,,FL15786419,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15786419
oai:rosetta.slv.vic.gov.au:IE7948985,2021-09-03T22:07:53Z,IE7948985,10381/402046,1013574,,FL19134190,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19134190
oai:rosetta.slv.vic.gov.au:IE79490,2021-09-03T22:07:54Z,IE79490,10381/135674,1813475,,FL15778913,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15778913
oai:rosetta.slv.vic.gov.au:IE794902,2021-09-04T11:27:01Z,IE794902,10381/4094443,1793125,,FL17710047,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL17710047
oai:rosetta.slv.vic.gov.au:IE794910,2021-09-03T22:07:57Z,IE794910,10381/427466,1773091,,FL16298312,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16298312
oai:rosetta.slv.vic.gov.au:IE794913,2021-09-04T07:45:35Z,IE794913,10381/265708,1787925,,FL15615171,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15615171
oai:rosetta.slv.vic.gov.au:IE7949130,2021-09-03T22:07:59Z,IE7949130,10381/402049,1013574,,FL19135896,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19135896
oai:rosetta.slv.vic.gov.au:IE7949153,2021-09-04T17:31:42Z,IE7949153,10381/401967,1013576,,FL19115744,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19115744
oai:rosetta.slv.vic.gov.au:IE794916,2021-09-03T22:08:00Z,IE794916,10381/273058,1786837,,FL15778826,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15778826
oai:rosetta.slv.vic.gov.au:IE794919,2021-09-04T07:45:35Z,IE794919,10381/241476,1692164,,FL15609371,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15609371
oai:rosetta.slv.vic.gov.au:IE875493,2021-09-04T02:53:36Z,IE875493,10381/60050,1771108,H32492/5554,FL15568849,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15568849
oai:rosetta.slv.vic.gov.au:IE875503,2021-09-04T02:53:38Z,IE875503,10381/64113,1732767,,FL15870899,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15870899
oai:rosetta.slv.vic.gov.au:IE8754929,2021-09-04T22:42:16Z,IE8754929,10381/300989,2574687,,FL16443972,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16443972
oai:rosetta.slv.vic.gov.au:IE8755182,2021-09-04T18:27:38Z,IE8755182,10381/261221,1026533,,FL17795801,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL17795801
oai:rosetta.slv.vic.gov.au:IE8755220,2021-09-04T02:53:45Z,IE8755220,10381/261835,1026533,,FL17820702,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL17820702
oai:rosetta.slv.vic.gov.au:IE875534,2021-09-04T10:10:21Z,IE875534,10381/66038,1731123,,FL15870171,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15870171
oai:rosetta.slv.vic.gov.au:IE875540,2021-09-04T02:53:48Z,IE875540,10381/64909,1733064,,FL16256344,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16256344
oai:rosetta.slv.vic.gov.au:IE8755426,2021-09-04T02:53:49Z,IE8755426,10381/261565,1026533,,FL17779671,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL17779671
oai:rosetta.slv.vic.gov.au:IE875546,2021-09-04T02:53:50Z,IE875546,10381/66995,1725900,,FL15893745,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15893745
oai:rosetta.slv.vic.gov.au:IE7797572,2021-09-03T21:29:56Z,IE7797572,10381/115522,971786,,FL19530317,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19530317
oai:rosetta.slv.vic.gov.au:IE7800174,2021-09-03T21:30:46Z,IE7800174,10381/115455,971786,,FL19539013,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19539013
oai:rosetta.slv.vic.gov.au:IE78002,2021-09-03T21:30:46Z,IE78002,10381/240477,2557265,,FL16008471,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL16008471
oai:rosetta.slv.vic.gov.au:IE7800326,2021-09-03T21:30:48Z,IE7800326,10381/115517,971786,,FL19402808,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19402808
oai:rosetta.slv.vic.gov.au:IE7800404,2021-09-04T21:35:09Z,IE7800404,10381/115447,971786,,FL19358239,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19358239
oai:rosetta.slv.vic.gov.au:IE78005,2021-09-03T21:30:51Z,IE78005,10381/244078,2565303,,FL15782702,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15782702
oai:rosetta.slv.vic.gov.au:IE7800636,2021-09-03T21:30:55Z,IE7800636,10381/116576,983086,,FL19400127,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL19400127
oai:rosetta.slv.vic.gov.au:IE780629,2021-09-03T21:31:43Z,IE780629,10381/415018,1783124,H99.206/1503,FL15616426,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=stream&dps_pid=FL15616426
